bank_name_code,bank_name_rus,bank_name,bin,range_low,range_high
jsc_atfbank,,"JSC ""ATFBANK""",553025,5530256600000000000,5530256699999999999
joint_stock_bank_kazkommertsbank,,"JOINT STOCK BANK ""KAZKOMMERTSBANK""",553025,5530258200000000000,5530258299999999999
sber,Сбербанк,sber,553026,5530261500000000000,5530261599999999999
sber,Сбербанк,sber,553026,5530264700000000000,5530264899999999999
sber,СБЕРБАНК,sber,553026,5530264700000000000,5530264799999999999
sber,СБЕРБАНК,sber,553026,5530264800000000000,5530264899999999999
vtb,Банк ВТБ (ПАО),VTB,553027,5530271000000000000,5530271099999999999
sber,Сбербанк,sber,553027,5530273600000000000,5530273699999999999
,,,553027,5530277300000000000,5530277399999999999
joint_stock_bank_kazkommertsbank,,"JOINT STOCK BANK ""KAZKOMMERTSBANK""",553027,5530277500000000000,5530277599999999999
bank_dom_rf,,"JOINT STOCK COMPANY ""BANK DOM.RF""",553027,5530278700000000000,5530278799999999999
sberbank_kz,,sber,553027,5530279300000000000,5530279399999999999
belgazprombank,,BELGAZPROMBANK,553028,5530284100000000000,5530284199999999999
alfa,Альфа-Банк,"JOINT STOCK COMPANY ""ALFA-BANK""",553029,5530295100000000000,5530295199999999999
transkapital,ТрансКапиталБанк,TRANSKAPITALBANK,553029,5530296700000000000,5530296799999999999
rosbank,Росбанк,PJSC ROSBANK,553029,5530299100000000000,5530299199999999999
sber,СБЕРБАНК,sber,553029,5530299400000000000,5530299499999999999
prometey_bank_limited_liability_company,,PROMETEY BANK LIMITED LIABILITY COMPANY,553062,5530620000000000000,5530629999999999999
jsc_atfbank,,"JSC ""ATFBANK""",553107,5531070000000000000,5531079999999999999
tinkoff,Тинькофф Банк,TINKOFF BANK,553420,5534200000000000000,5534209999999999999
joint_stock_company_nurbank,,"JOINT STOCK COMPANY ""NURBANK""",553481,5534810000000000000,5534819999999999999
raiffeisen,РайффайзенБанк,AO RAIFFEISENBANK,553496,5534960000000000000,5534969999999999999
belarusbank,,"JOINT STOCK COMPANY ""SAVINGS BANK"" ""BELARUSBANK""",553608,5536080000000000000,5536080009999999999
belarusbank,,"JOINT STOCK COMPANY ""SAVINGS BANK"" ""BELARUSBANK""",553608,5536080010000000000,5536080011999999999
belarusbank,,"JOINT STOCK COMPANY ""SAVINGS BANK"" ""BELARUSBANK""",553608,5536080012000000000,5536089999999999999
credit_union_payment_center,РНКО Платежный центр,"CREDIT UNION ""PAYMENT CENTER"" (LIMITED LIABILITY COMPANY)",553609,5536090000000000000,5536099999999999999
tinkoff,Тинькофф Банк,TINKOFF BANK,553691,5536910000000000000,5536910029999999999
tinkoff,Тинькофф,,553691,5536910000000000000,5536919999999999999
tinkoff,Тинькофф Банк,TINKOFF BANK,553691,5536910030000000000,5536913749999999999
tinkoff,Тинькофф Банк,TINKOFF BANK,553691,5536913750000000000,5536913799999999999
tinkoff,Тинькофф Банк,TINKOFF BANK,553691,5536913800000000000,5536917709999999999
tinkoff,Тинькофф Банк,TINKOFF BANK,553691,5536917710000000000,5536917759999999999
tinkoff,Тинькофф Банк,TINKOFF BANK,553691,5536917760000000000,5536919999999999999
rosbank,Росбанк,PJSC ROSBANK,553909,5539090000000000000,5539099999999999999
jusan,,FIRST HEARTLAND JYSAN BANK JOINT STOCK COMPANY,554066,5540660000000000000,5540669999999999999
KDB,,KDB BANK UZBEKISTAN JSC,554269,5542690000000000000,5542699999999999999
KDB,,KDB BANK UZBEKISTAN JSC,554270,5542700000000000000,5542709999999999999
,,,554284,5542840000000000000,5542849999999999999
zhivago_bank,,«ZHIVAGO BANK» (LLC),554317,5543170000000000000,5543179999999999999
,,,554326,5543260000000000000,5543269999999999999
vtb,Банк ВТБ (ПАО),VTB,554362,5543620000000000000,5543629999999999999
vtb,Банк ВТБ (ПАО),VTB,554363,5543630000000000000,5543639999999999999
binbank,БИНБАНК,B&N BANK PUBLIC JOINT STOCK COMPANY,554372,5543720000000000000,5543729999999999999
binbank,БИНБАНК,B&N BANK PUBLIC JOINT STOCK COMPANY,554373,5543730000000000000,5543739999999999999
smp,СМП Банк,SEVERNY NARODNY BANK (PUBLIC JOINT-STOCK COMPANY),554384,5543840000000000000,5543849999999999999
vtb,Банк ВТБ (ПАО),VTB,554386,5543860000000000000,5543869999999999999
vtb,Банк ВТБ (ПАО),VTB,554393,5543930000000000000,5543939999999999999
credit_ural_bank,КредитУралБанк,CREDIT URAL BANK,554440,5544400000000000000,5544409999999999999
vtb,Банк ВТБ (ПАО),VTB,554472,5544720000000000000,5544729999999999999
sber,СБЕРБАНК,sber,554475,5544751400000000000,5544751499999999999
unicredit,ЮниКредит Банк,UNICREDIT BANK,554475,5544752600000000000,5544752699999999999
credit_union_payment_center,РНКО Платежный центр,"CREDIT UNION ""PAYMENT CENTER"" (LIMITED LIABILITY COMPANY)",554475,5544756500000000000,5544756599999999999
gazprom,Газпромбанк,GAZPROMBANK (JOINT STOCK COMPANY),554475,5544759100000000000,5544759199999999999
smp,СМП Банк,"""SEVERNY MORSKOY PUT"" OPEN JOINT STOCK COMPANY (OJSC)",554524,5545240000000000000,5545249999999999999
promsvyazbank,Промсвязьбанк,PUBLIC JOINT STOCK COMPANY PROMSVYAZBANK,554529,5545290700000000000,5545290799999999999
otkritie,Банк Открытие,"PUBLIC JOINT-STOCK COMPANY ""BANK OTKRITIE FINANCIAL CORPO",554529,5545299400000000000,5545299499999999999
jsc_capital_bank_kazakhstan,,JSC CAPITAL BANK KAZAKHSTAN,554532,5545320000000000000,5545329999999999999
mts_bank,,"PJSC ""MTS BANK""",554536,5545365700000000000,5545365799999999999
jsc_fortebank,,JSC FORTEBANK,554536,5545366700000000000,5545366799999999999
uralsib,Банк УРАЛСИБ,"PUBLIC JOINT STOCK COMPANY ""BANK URALSIB""",554546,5545460000000000000,5545469999999999999
rosbank,Росбанк,PJSC ROSBANK,554549,5545490000000000000,5545499999999999999
bank_dom_rf,,"JOINT STOCK COMPANY ""BANK DOM.RF""",554562,5545620000000000000,5545621499999999999
bank_dom_rf,,"JOINT STOCK COMPANY ""BANK DOM.RF""",554562,5545621500000000000,5545629999999999999
sdm,«СДМ-Банк»,SDM-BANK PUBLIC JOINT-STOCK COMPANY,554581,5545810000000000000,5545819999999999999
bank_dom_rf,,"JOINT STOCK COMPANY ""BANK DOM.RF""",554607,5546070000000000000,5546074999999999999
bank_dom_rf,,"JOINT STOCK COMPANY ""BANK DOM.RF""",554607,5546075000000000000,5546079999999999999
promsvyazbank,Промсвязьбанк,PUBLIC JOINT STOCK COMPANY PROMSVYAZBANK,554759,5547590000000000000,5547595999999999999
promsvyazbank,Промсвязьбанк,PUBLIC JOINT STOCK COMPANY PROMSVYAZBANK,554759,5547596000000000000,5547598399999999999
promsvyazbank,Промсвязьбанк,PUBLIC JOINT STOCK COMPANY PROMSVYAZBANK,554759,5547598400000000000,5547599999999999999
rosbank,Росбанк,PJSC ROSBANK,554761,5547610000000000000,5547610899999999999
rosbank,Росбанк,PJSC ROSBANK,554761,5547610900000000000,5547610999999999999
rosbank,Росбанк,PJSC ROSBANK,554761,5547611000000000000,5547619999999999999
bank_zenit,Банк ЗЕНИТ,BANK ZENIT,554780,5547800000000000000,5547809999999999999
promsvyazbank,Промсвязьбанк,PUBLIC JOINT STOCK COMPANY PROMSVYAZBANK,554781,5547810000000000000,5547816999999999999
promsvyazbank,Промсвязьбанк,PUBLIC JOINT STOCK COMPANY PROMSVYAZBANK,554781,5547817000000000000,5547817999999999999
promsvyazbank,Промсвязьбанк,PUBLIC JOINT STOCK COMPANY PROMSVYAZBANK,554781,5547818000000000000,5547819999999999999
rosbank,Росбанк,PJSC ROSBANK,554782,5547820000000000000,5547820299999999999
rosbank,Росбанк,PJSC ROSBANK,554782,5547820300000000000,5547820399999999999
rosbank,Росбанк,PJSC ROSBANK,554782,5547820400000000000,5547829999999999999
credit_union_payment_center,РНКО Платежный центр,"CREDIT UNION ""PAYMENT CENTER"" (LIMITED LIABILITY COMPANY)",554792,5547920000000000000,5547929999999999999
minsk_transit,,"JOINT-STOCK COMPANY ""MINSK TRANSIT BANK""",554832,5548320000000000000,5548320099999999999
,,,554844,5548440000000000000,5548449999999999999
credit_union_payment_center,РНКО Платежный центр,"CREDIT UNION ""PAYMENT CENTER"" (LIMITED LIABILITY COMPANY)",554863,5548630000000000000,5548639999999999999
llc_bank_round,,LLC BANK ROUND,554870,5548700000000000000,5548709999999999999
RSKBank,,"OJSC ""RSK BANK""",554979,5549790000000000000,5549799999999999999
citibank,Ситибанк,JOINT STOCK COMPANY COMMERCIAL BANK CITIBANK,555057,5550570000000000000,5550579999999999999
citibank,Ситибанк,JOINT STOCK COMPANY COMMERCIAL BANK CITIBANK,555058,5550580000000000000,5550589999999999999
citibank,Ситибанк,JOINT STOCK COMPANY COMMERCIAL BANK CITIBANK,555059,5550590000000000000,5550599999999999999
,,,555062,5550620000000000000,5550620009999999999
alfa,Альфа-Банк,"JOINT STOCK COMPANY ""ALFA-BANK""",555156,5551560000000000000,5551569999999999999
,,,555366,5553661200000000000,5553661299999999999
citibank,Ситибанк,JOINT STOCK COMPANY COMMERCIAL BANK CITIBANK,555370,5553703200000000000,5553703299999999999
alfa,Альфа-Банк,"JOINT STOCK COMPANY ""ALFA-BANK""",555371,5553719100000000000,5553719199999999999
bank_hapoalim_b_m,,BANK HAPOALIM B.M.,555413,5554130000000000000,5554139999999999999
,,,555415,5554150000000000000,5554150049999999999
,,,555415,5554150050000000000,5554150099999999999
,,,555415,5554150100000000000,5554150149999999999
,,,555415,5554150150000000000,5554150199999999999
,,,555415,5554150200000000000,5554150249999999999
,,,555415,5554150250000000000,5554150299999999999
,,,555415,5554150300000000000,5554150349999999999
,,,555415,5554150350000000000,5554150399999999999
,,,555415,5554150400000000000,5554150449999999999
,,,555415,5554150450000000000,5554150499999999999
,,,555415,5554150500000000000,5554150549999999999
,,,555415,5554150550000000000,5554150599999999999
,,,555415,5554150600000000000,5554150649999999999
,,,555415,5554150650000000000,5554150699999999999
,,,555415,5554150700000000000,5554150749999999999
,,,555415,5554150750000000000,5554150799999999999
,,,555415,5554150800000000000,5554150849999999999
bank_hapoalim_b_m,,BANK HAPOALIM B.M.,555435,5554350000000000000,5554357519999999999
bank_hapoalim_b_m,,BANK HAPOALIM B.M.,555435,5554357520000000000,5554357899999999999
bank_hapoalim_b_m,,BANK HAPOALIM B.M.,555435,5554357900000000000,5554359999999999999
moscow_industrial_bank,Московский Индустриальный Банк,"JOINT STOCK COMMERCIAL BANK ""MOSCOW INDUSTRIAL BANK""",555472,5554720000000000000,5554729999999999999
,,,555486,5554860000000000000,5554860349999999999
,,,555486,5554860350000000000,5554860389999999999
,,,555486,5554860390000000000,5554861349999999999
,,,555486,5554861350000000000,5554861389999999999
,,,555486,5554861390000000000,5554869999999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,555489,5554890000000000000,5554899999999999999
,,,555519,5555190000000000000,5555199999999999999
,,,555536,5555360000000000000,5555361999999999999
Asaka,,,5555362,5555362000000000000,5555362999999999999
Ipoteka,,JS Commercial Mortgage Bank Ipoteka Bank,55553621,5555362100000000000,5555362199999999999
Ipoteka,,JS Commercial Mortgage Bank Ipoteka Bank,5555363,5555363000000000000,5555363099999999999
Asaka,,,5555364,5555364000000000000,5555364999999999999
UzPSB,,,55553650,5555365000000000000,5555365099999999999
UzPSB,,,55553660,5555366000000000000,5555366099999999999
UzPSB,,,55553661,5555366100000000000,5555366199999999999
UzPSB,,,55553662,5555366200000000000,5555366299999999999
Agro,,,55553664,5555366400000000000,5555366499999999999
Agro,,,55553665,5555366500000000000,5555366599999999999
Agro,,,55553666,5555366600000000000,5555366699999999999
Agro,,,55553667,5555366700000000000,5555366799999999999
Agro,,,55553668,5555366800000000000,5555366899999999999
Asaka,,,555536,5555367400000000000,5555367799999999999
Asaka,,,555536,5555367800000000000,5555367999999999999
,,,555536,5555368000000000000,5555368199999999999
Asaka,,,555536,5555368200000000000,5555368399999999999
Asaka,,,555536,5555368400000000000,5555368599999999999
Asaka,,,555536,5555368600000000000,5555368799999999999
Agro,,,55553688,5555368800000000000,5555368899999999999
,,,555536,5555369000000000000,5555369199999999999
Asaka,,,555536,5555369200000000000,5555369299999999999
,,,555536,5555369300000000000,5555369349999999999
Asaka,,,555536,5555369350000000000,5555369399999999999
,,,555536,5555369400000000000,5555369449999999999
Asaka,,,555536,5555369450000000000,5555369499999999999
,,,555536,5555369500000000000,5555369549999999999
Asaka,,,555536,5555369550000000000,5555369599999999999
,,,555536,5555369600000000000,5555369649999999999
Asaka,,,555536,5555369650000000000,5555369699999999999
,,,555536,5555369700000000000,5555369749999999999
Asaka,,,555536,5555369750000000000,5555369799999999999
,,,555536,5555369800000000000,5555369849999999999
Asaka,,,555536,5555369850000000000,5555369899999999999
,,,555536,5555369900000000000,5555369949999999999
Asaka,,,555536,5555369950000000000,5555369999999999999
unicredit,,,555547,5555470000000000000,5555479999999999999
bank_hapoalim_b_m,,BANK HAPOALIM B.M.,555554,5555540000000000000,5555547499999999999
bank_hapoalim_b_m,,BANK HAPOALIM B.M.,555554,5555547500000000000,5555549999999999999
,,,555561,5555610000000000000,5555619999999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,555569,5555690000000000000,5555694999999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,555569,5555695000000000000,5555699999999999999
israel_credit_cards_limited,,ISRAEL CREDIT CARDS LTD.,555578,5555780000000000000,5555780099999999999
israel_credit_cards_limited,,ISRAEL CREDIT CARDS LTD.,555578,5555780100000000000,5555780199999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,555582,5555820000000000000,5555823999999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,555582,5555824000000000000,5555827999999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,555582,5555828000000000000,5555829999999999999
bank_hapoalim_b_m,,BANK HAPOALIM B.M.,555594,5555940000000000000,5555943999999999999
bank_hapoalim_b_m,,BANK HAPOALIM B.M.,555594,5555944000000000000,5555947999999999999
bank_hapoalim_b_m,,BANK HAPOALIM B.M.,555594,5555948000000000000,5555949999999999999
bank_leumi_le_israel_bm,,BANK LEUMI LE-ISRAEL BM,555679,5556790000000000000,5556799999999999999
,,,555757,5557570000000000000,5557570349999999999
,,,555757,5557570350000000000,5557570359999999999
,,,555757,5557570360000000000,5557574999999999999
,,,555757,5557575000000000000,5557577999999999999
,,,555757,5557578000000000000,5557579999999999999
,,,555781,5557811000000000000,5557811999999999999
,,,555804,5558040000000000000,5558040049999999999
,,,555804,5558040050000000000,5558040099999999999
,,,555804,5558040100000000000,5558040149999999999
,,,555804,5558040150000000000,5558040199999999999
,,,555804,5558040200000000000,5558040249999999999
,,,555804,5558040250000000000,5558040299999999999
,,,555804,5558040300000000000,5558040349999999999
,,,555804,5558040350000000000,5558040399999999999
,,,555804,5558040400000000000,5558040449999999999
,,,555804,5558040450000000000,5558040499999999999
,,,555804,5558040500000000000,5558040549999999999
,,,555804,5558040550000000000,5558040599999999999
,,,555804,5558040600000000000,5558040649999999999
,,,555804,5558040650000000000,5558040699999999999
,,,555804,5558040700000000000,5558040749999999999
,,,555804,5558040750000000000,5558040799999999999
,,,555804,5558040800000000000,5558040849999999999
israel_credit_cards_limited,,ISRAEL CREDIT CARDS LTD.,555818,5558180000000000000,5558180099999999999
israel_credit_cards_limited,,ISRAEL CREDIT CARDS LTD.,555866,5558660000000000000,5558660099999999999
israel_credit_cards_limited,,ISRAEL CREDIT CARDS LTD.,555866,5558660100000000000,5558660199999999999
israel_credit_cards_limited,,ISRAEL CREDIT CARDS LTD.,555866,5558660200000000000,5558660299999999999
israel_credit_cards_limited,,ISRAEL CREDIT CARDS LTD.,555866,5558660300000000000,5558660399999999999
israel_credit_cards_limited,,ISRAEL CREDIT CARDS LTD.,555866,5558660400000000000,5558660499999999999
israel_credit_cards_limited,,ISRAEL CREDIT CARDS LTD.,555866,5558660500000000000,5558660599999999999
israel_credit_cards_limited,,ISRAEL CREDIT CARDS LTD.,555866,5558660600000000000,5558660699999999999
israel_credit_cards_limited,,ISRAEL CREDIT CARDS LTD.,555866,5558660700000000000,5558660799999999999
israel_credit_cards_limited,,ISRAEL CREDIT CARDS LTD.,555866,5558660800000000000,5558660899999999999
israel_credit_cards_limited,,ISRAEL CREDIT CARDS LTD.,555866,5558660900000000000,5558660999999999999
,,,555868,5558680000000000000,5558689999999999999
otp_bank,ОТП Банк,"JOINT STOCK COMPANY ""OTP BANK""",555882,5558820000000000000,5558829999999999999
israel_credit_cards_limited,,,555888,5558880000000000000,5558880499999999999
israel_credit_cards_limited,,,555888,5558880500000000000,5558880999999999999
israel_credit_cards_limited,,,555888,5558881000000000000,5558881499999999999
israel_credit_cards_limited,,,555888,5558881500000000000,5558881999999999999
israel_credit_cards_limited,,,555888,5558882000000000000,5558882499999999999
israel_credit_cards_limited,,,555888,5558882500000000000,5558882999999999999
israel_credit_cards_limited,,,555888,5558883000000000000,5558883499999999999
israel_credit_cards_limited,,,555888,5558883500000000000,5558883999999999999
israel_credit_cards_limited,,,555888,5558884000000000000,5558884499999999999
israel_credit_cards_limited,,,555888,5558884500000000000,5558884999999999999
israel_credit_cards_limited,,,555888,5558885000000000000,5558885499999999999
israel_credit_cards_limited,,,555888,5558885500000000000,5558885999999999999
